region,chrom,idx,anova_p,f_stat,kruskal_p,h_stat
chr6_154071207_155530077,6,880,0.1504177794403981,1.9318200983836962,0.08806958347165711,4.859256111380926
chr20_47670139_47720625,20,2620,0.057221757270169836,2.9468790005398326,0.08837738058339038,4.852278435667656
chr16_23257230_25462573,16,1965,0.09605535964766686,2.400338983050848,0.0888365841296857,4.841913460766966
chr11_89496302_95731868,11,1575,0.05177251806130418,3.0531439046746107,0.08908963208775701,4.836224627854937
chr23_66527817_67559319,23,2794,0.10165050299220117,2.340955847444216,0.08927384975287272,4.832093339797143
chr21_36740050_37166616,21,2687,0.09029457179759948,2.465288648206805,0.08955224649604286,4.825866128580873
chr17_53437573_53723036,17,2282,0.09079796256295732,2.4594468887492136,0.08961008579917061,4.824574801226598
chr6_75968174_77079694,6,807,0.07927999651553454,2.602176293668543,0.08972725968466011,4.821961315410869
chr6_79161515_80141390,6,813,0.05248159059392622,3.0386866214420607,0.0899053701747048,4.817995208617188
chr3_105296320_106577524,3,444,0.08533108317237406,2.5247357449417533,0.09001193295322825,4.815626058143461
chr6_153949019_154030184,6,879,0.08158683959857044,2.5719642191576595,0.09057642399731454,4.803122641153396
chr11_16532712_18443734,11,1421,0.11919790374561565,2.174298634008478,0.09073698819764937,4.799580393718668
chr16_15039224_16166785,16,1957,0.08045579803159465,2.5866666666666664,0.09084684856731089,4.79716034609718
chr10_21928812_21946060,10,1307,0.08910265387590936,2.479254237288136,0.09087647106594081,4.796508310927405
chr3_16792439_18668016,3,386,0.107388278572802,2.2834274952919014,0.09106553980359275,4.792351628151277
chr17_16733547_17098966,17,2084,0.1233792581974389,2.138287919541574,0.09120043828505196,4.789391152312501
chr15_20393586_20773131,15,1889,0.10328064725884267,2.3242811501597442,0.09122181480069187,4.78892242625795
chr11_61339118_61799979,11,1479,0.08963429630718726,2.473001622498647,0.09122546265074706,4.788842450275703
chr6_101081707_101714451,6,824,0.2105828694669889,1.5831664726426073,0.09156574248730956,4.7813961351341705
chr20_43283551_44919548,20,2614,0.06996938313703505,2.733976833976834,0.09162413197464112,4.7801211849879275
chr2_89203734_89712785,2,314,0.09689897504738842,2.391162790697674,0.09241607596519419,4.762908666320738
chr11_132606436_134432265,11,1591,0.03760044046190151,3.394245723172629,0.09246066753332008,4.761943881499309
chr11_130687277_132596928,11,1590,0.03760044046190151,3.394245723172629,0.09246066753332008,4.761943881499309
chr11_124303180_130667119,11,1589,0.0461069183993212,3.176483516483518,0.09267292879574546,4.757357758620645
chr11_119588838_124295965,11,1588,0.0461069183993212,3.176483516483518,0.09267292879574546,4.757357758620645
chr8_40125478_40131470,8,1085,0.11906528779969407,2.175461741424802,0.09294569125177916,4.751479842875008
chr19_12595434_13178512,19,2463,0.090817449519546,2.4592214111922135,0.09295248054596983,4.751333756571349
chr17_52545850_52924636,17,2278,0.12038915410258581,2.163909610010935,0.09320621889728768,4.745881666301898
chr21_39927348_41144015,21,2691,0.11097695723017251,2.249019982789943,0.09325380993120895,4.744860728243404
chr6_152086678_152409827,6,877,0.16136165446996537,1.8588440044707017,0.09337847795877398,4.742188778014061
chr10_30759425_31037306,10,1312,0.09478934508586379,2.4142652043868393,0.09432398849144696,4.72203947368418
chr3_48686316_50274167,3,399,0.10458282907493452,2.311153030472151,0.09434967973908437,4.721494803131322
chr3_41249898_46752789,3,395,0.10458282907493452,2.311153030472151,0.09434967973908437,4.721494803131322
chr8_37636761_37737912,8,1067,0.2225561650642662,1.5260936300844206,0.0946559616124758,4.7150128348831934
chr14_103664534_104533357,14,1865,0.10680808747476951,2.289100257069409,0.09500236619867324,4.707706960674648
chr2_164879282_165653813,2,351,0.07103703220380798,2.717982120051087,0.0951791922912014,4.703987858888195
chr2_94940234_94964565,2,320,0.09920871588656882,2.3664504504504507,0.09584472656254418,4.690051657218361
chr17_21211558_21386260,17,2099,0.23695456995824074,1.4614739029653905,0.09589632611536189,4.688975214727978
chr4_186862697_186942944,4,607,0.2253343221376743,1.5132992327365735,0.095905936779505,4.688774786140617
chr1_72489681_72620747,1,118,0.08922446942396355,2.4778182155788704,0.0961692187023321,4.6832918888432795
chr13_59551837_62339014,13,1744,0.11434275857968482,2.217766116941529,0.0962398867424448,4.6818227682810925
chr3_16617887_16778176,3,385,0.11634513552268004,2.1996150320806596,0.09638293893618304,4.6788521500372005
chr6_65983562_66231264,6,793,0.08163847455091983,2.5712979890310788,0.09656532526675056,4.675071107784392
chr2_115206978_115251658,2,329,0.09743127259480934,2.385414731254148,0.09665033389162289,4.673311237373729
chr20_1578087_3037884,20,2552,0.07431474076300194,2.6703683676917875,0.09698334110547191,4.666432112817323
chr17_17104943_17885418,17,2085,0.13135243654237685,2.0729481931937785,0.09702343335773532,4.665605497294333
chr11_3327942_5733442,11,1408,0.11707108267666053,2.1931131296449204,0.09706885403178284,4.664669433827051
chr8_54691654_55840039,8,1109,0.059499246160140115,2.9054947650161385,0.0972777567431269,4.660369841650642
chr9_121348401_124114869,9,1270,0.0956045490830037,2.4052763295099058,0.09773516872595964,4.650987636433906
chr1_27418631_27637052,1,54,0.06305669550198506,2.843982148290902,0.09802696651162197,4.645025339355062
chr4_26278444_30019771,4,509,0.1303057282851231,2.081291457966698,0.09826773144034023,4.640119143681564
chr17_75423238_76306293,17,2372,0.07294201579435133,2.6900432055749124,0.0983859978448852,4.6377135667472675
chr17_35991941_36074566,17,2195,0.23519281477877854,1.4691621423330892,0.09856257223355425,4.634127362777184
chr20_35750000_35791838,20,2600,0.06835828498378942,2.7585908913974313,0.09869390933796396,4.631464086563976
chr22_22606654_22638797,22,2718,0.09839562598160345,2.3750822445718587,0.0987503778896171,4.630320096955856
chr13_47691104_47937120,13,1734,0.12377977282402644,2.134904194717763,0.09901043781601965,4.625060003840228
chr2_159712195_164848314,2,350,0.09830201505955093,2.3760806916426525,0.09915705771923536,4.622100488616524
chr10_19867386_21854463,10,1304,0.09350462690568619,2.428592592592593,0.09930822684307107,4.619053725986902
chr2_217169713_224771175,2,363,0.09950335468334096,2.363340364333653,0.10023035782272714,4.6005683278710015
chr18_14723811_14968075,18,2407,0.10925149411902982,2.26541935483871,0.100333168058981,4.598517900310818
chr1_141500919_141527782,1,178,0.13113984781578994,2.0746372239747632,0.10041837744826403,4.596820092322644
chr1_471671_786483,1,3,0.1030234011293625,2.3268945868945856,0.10099479233606308,4.5853726489985425
chr4_30083533_30560722,4,510,0.15057378887625755,1.9307421825944993,0.10109098175033075,4.5834687164339325
chr5_175563657_175907334,5,707,0.10415140989549838,2.3154838709677423,0.1013143790181416,4.579053865805956
chr3_25470432_29923292,3,390,0.21140096876187967,1.5791626630061775,0.10132064243329605,4.578930226464413
chr3_24543616_25463517,3,389,0.21140096876187967,1.5791626630061775,0.10132064243329605,4.578930226464413
chr10_21952689_23781530,10,1308,0.09362069994953506,2.427289896128423,0.10140592043321382,4.577247605228361
chr15_18722595_18790589,15,1882,0.09436821241136314,2.4189397955319962,0.1023134427576662,4.559428418803383
chr16_48783687_49225359,16,1995,0.11002839352603683,2.2580029689819514,0.10233495059824545,4.559008032592561
chr11_118366070_119578429,11,1587,0.043914417062580084,3.22842085272054,0.10239398471038892,4.557854622329558
chr8_38313929_38522146,8,1071,0.1033380932058786,2.32369844789357,0.10243569232444032,4.557040138506089
chr3_115450295_119473378,3,450,0.10401703252045617,2.3168365707609166,0.10247683894305756,4.556236934935946
chr11_15253180_15787974,11,1419,0.15286907505626007,1.9150137994480219,0.10273541272932557,4.5511968085106504
chr20_39358207_39678657,20,2607,0.08278926805148978,2.556560215467487,0.10280977828131367,4.549749622033221
chr1_57359130_58257959,1,93,0.07240515397411147,2.6978408736349446,0.10304429380540597,4.545192692492398
chr2_91240477_91321476,2,317,0.07669728267410063,2.6370847457627113,0.1032969538785353,4.540294782796878
chr21_41150806_42748610,21,2692,0.1409756661228308,1.9992767356410757,0.10365314452235473,4.5334102053399805
chr17_19083766_19526967,17,2089,0.15843004492791948,1.8778853313477295,0.10399684009081002,4.526789528089141
chr6_14553443_16323782,6,740,0.21286597483910966,1.5720322226290737,0.1041951051166566,4.522980253228191
chr17_22485675_22508198,17,2105,0.07002896421685091,2.733077692564189,0.10441193072330404,4.518822662208181
chr8_50133866_50469104,8,1105,0.06717531221338371,2.7770441001191903,0.10461010176192895,4.515030313705101
chr6_74827202_75616671,6,805,0.08758468758853451,2.4973187414500684,0.1057666863914053,4.493039365136311
chr10_35015198_37129260,10,1316,0.09679723636146569,2.392265092130714,0.10604263424409381,4.487828111769655
chr18_5660598_6461189,18,2397,0.11210792506867728,2.23841147362241,0.10618582569201149,4.485129294284216
chr18_6471417_6499427,18,2398,0.11210792506867728,2.23841147362241,0.10618582569201149,4.485129294284216
chr16_21448093_21501073,16,1963,0.12126776790579878,2.156314132246713,0.10666602082780721,4.476105253228224
chr14_38908039_40550969,14,1817,0.10095398639040429,2.348163882125767,0.10696452593571933,4.470516065601166
chr13_42053349_45262389,13,1732,0.135522297055989,2.040370822693461,0.10707789998061996,4.4683973444174
chr6_152417607_153905878,6,878,0.17981527672387823,1.7465373961218835,0.10757371628043204,4.459157867161055
chr11_76374332_76586638,11,1551,0.08830353041306004,2.488724676828092,0.10763834093934517,4.457956732583552
chr12_110662242_112909433,12,1696,0.10323205073026909,2.3247743467933493,0.10775483974119471,4.455793269230785
chr21_38210461_39024476,21,2689,0.11512239090770594,2.2106606483381226,0.10784254634549426,4.4541660396853855
chr9_128931631_129861947,9,1276,0.10757791387392861,2.2815801354401803,0.10806583356163842,4.450029335110165
chr8_30786432_30939857,8,1039,0.1497557853891158,1.9364067419892566,0.10837887802019912,4.44424412234987
chr2_106409285_110341019,2,324,0.11068244756361038,2.2518006016330037,0.10929930920594462,4.427330407969615
chr8_60072685_60895610,8,1114,0.08377128988528315,2.5441482367005377,0.10962094690999126,4.421453602576143
chr22_45406576_47045591,22,2755,0.07456822305661054,2.6667758857235087,0.10968752110966964,4.420239345738284
chr1_16757397_16794038,1,38,0.10944357590443937,2.2635807192042847,0.11000418789900973,4.414473684210509
chr3_69036237_69714887,3,407,0.11826600135955452,2.1825000000000006,0.11021503160068555,4.410643977310643
chr11_98637002_101368726,11,1577,0.08603444625608114,2.5161001788908766,0.11050954346528238,4.405306791104049
chr6_47058985_49231488,6,776,0.10915386502370918,2.2663551401869166,0.11065235579548804,4.4027238443933765
chr14_21464924_21511829,14,1788,0.09241038703494309,2.440955076052352,0.11084090192984984,4.399318843593985
chr18_44463005_46007592,18,2425,0.10145034160929092,2.3430220813941975,0.11116926218836976,4.393402709091624
chr8_35005401_35166837,8,1052,0.17457997705841768,1.7771578720034555,0.11125760683522694,4.391813968452678
chr3_79401618_80929281,3,420,0.10476234621200795,2.3093563009972797,0.11130711742196263,4.390924149318624
chr17_22560433_22614479,17,2106,0.08841045484455648,2.4874524543336087,0.11155960866187428,4.386392448200666
chr20_9785760_12243594,20,2558,0.0896749942254262,2.4725245374094933,0.11170336095374479,4.383816968496475
chr10_115544_371707,10,1288,0.1507235916318418,1.929708222811671,0.11181331178170596,4.381849315068493
chr11_15925810_16521314,11,1420,0.12871323702947166,2.094117249915608,0.11191540373016932,4.380024033851178
chr13_45269295_47682284,13,1733,0.12950152260267808,2.087748344370861,0.1119225509033179,4.379896313364047
chr6_155536554_155990159,6,881,0.12474502150854454,2.1267950481430535,0.11265719049310029,4.3668115675078285
chr3_75479859_75535753,3,412,0.11066095698065376,2.252003800926476,0.11277316444030379,4.364753744239632
chr8_51970684_53247541,8,1107,0.06039761035318331,2.8896135593220347,0.11312581865946503,4.358509280438961
chr2_49007696_50317220,2,300,0.1179477288902463,2.185316129032258,0.1131383760109787,4.358287285941867
chr2_41616449_43362384,2,294,0.1179477288902463,2.185316129032258,0.1131383760109787,4.358287285941867
chr9_153131_194193,9,1191,0.10903787471617553,2.2674680306905373,0.1135510401127122,4.351005701038179
chr18_48187829_51613228,18,2428,0.10010440770721259,2.3570249355116073,0.11356369271800469,4.35078286027135
chr2_229700351_231853847,2,365,0.10790803854130064,2.2783720930232567,0.11385905628194684,4.345587887801665
chr21_34810804_35118077,21,2681,0.11326634643632211,2.227658089838639,0.11404714282593477,4.342286765016496
chr17_45031235_45116870,17,2241,0.15086817553654994,1.9287112784528497,0.11415853981870241,4.340334193102866
chr12_118207306_121211562,12,1700,0.10583494373650527,2.298686062881277,0.11466134938270303,4.3315445660290415
chr1_142444242_142565191,1,180,0.15504897523493164,1.9002976744186049,0.11514359475663032,4.323150558952776
chr1_142116690_142435868,1,179,0.15504897523493164,1.9002976744186049,0.11514359475663032,4.323150558952776
chr11_18447860_19551133,11,1422,0.1385634698087796,2.0172501878286995,0.11531403261722308,4.3201923076922935
chr10_31273168_33447752,10,1314,0.11558886586448766,2.2064327010853035,0.11551445165361486,4.316719268610683
chr19_47934635_48237067,19,2515,0.12048535211223392,2.163075240063207,0.11555623179088013,4.315996024327197
chr2_132419295_132947789,2,344,0.1153478071388838,2.208615384615384,0.11594115472906139,4.309345006815397
chr10_6579026_7644640,10,1295,0.1659401886499464,1.8298007630351854,0.11594549753507966,4.309270094249687
chr3_84773539_86079447,3,424,0.10171739835967303,2.340266222961731,0.11603303971271058,4.307760606642339
chr11_59990167_60725222,11,1475,0.11552665093114296,2.206995585562191,0.11621088015993915,4.304697611803356
chr1_26758077_27414811,1,53,0.08326855035696783,2.5504838031131682,0.11622480370693951,4.304458000625153
chr14_59289512_60676241,14,1839,0.08601849785976488,2.516295186364489,0.11643047525683932,4.300921926062091
chr3_48631976_48677740,3,398,0.1337464876174622,2.054117647058824,0.11717642275233063,4.288149186264071
chr11_63819511_64238843,11,1486,0.20268843581902488,1.6226385224274404,0.11778140958848685,4.27784966711801
chr1_53661750_55331098,1,88,0.07277124551598091,2.6925171939477295,0.11796303270455107,4.274767971528806
chr20_47889476_47900752,20,2622,0.05877228946986256,2.9185260311020964,0.11796545390209193,4.274726921843357
chr8_42333867_42484474,8,1093,0.14467184827797563,1.9723362945324663,0.1188467646877871,4.259840614714497
chr18_62820286_64788942,18,2434,0.12604647969538077,2.115962178252496,0.1189919798434766,4.257398368830289
chr14_36483547_37475298,14,1814,0.09983542481723062,2.359846414680362,0.11924912426173703,4.253080985915483
chr11_61100691_61334109,11,1478,0.11856177585698727,2.1798898623279097,0.11932817098169914,4.25175568423036
chr11_61058999_61084614,11,1477,0.11856177585698727,2.1798898623279097,0.11932817098169914,4.25175568423036
chr10_23795026_27363056,10,1309,0.11068660820876684,2.2517612662566795,0.11941220826742299,4.250347672909291
chr6_165690639_165715368,6,890,0.15379904930700392,1.9087096774193546,0.11984896548553159,4.2430458997651606
chr6_78930885_78983276,6,810,0.07373112388730503,2.678687459389213,0.12104234717033878,4.223229635997112
chr1_141474904_141491470,1,177,0.17637129669563067,1.7665764677458324,0.12165203082973411,4.213181031707712
chr10_42150759_42175348,10,1322,0.12863345699923434,2.0947640449438203,0.12184570152030706,4.209999552692801
chr21_37173358_38202663,21,2688,0.13276102983778496,2.061826831588964,0.12191846548871894,4.208805546675167
chr20_3049358_5225253,20,2553,0.09496659081065699,2.412304103671707,0.12312990548650248,4.18903067753759
chr12_36995792_37989676,12,1632,0.1255597644611712,2.119999999999999,0.12325640567657727,4.186976988749558
chr20_46777921_47657956,20,2619,0.08067719474687293,2.583772187065906,0.12327768732461071,4.186631695361091
chr11_5777496_5838945,11,1410,0.14348018339566349,1.9809445199038764,0.12348268449644124,4.183308678501009
chr6_26071233_26265245,6,748,0.19558205623689626,1.6595361422497101,0.12371169707334567,4.179602888086665
chr4_70334625_70410860,4,548,0.09973793517249042,2.3608709422011085,0.12375529931072643,4.178898111474526
chr6_79035891_79079988,6,811,0.07723570177931267,2.629709381986011,0.1237933606203569,4.178283100107613
chr21_13660680_14258259,21,2659,0.11993584849903619,2.1678505198089337,0.12393270970030938,4.176033048759045
chr18_1232557_2415506,18,2390,0.18791781037079647,1.7008963585434176,0.12418504534281836,4.17196504920035
chr1_55339131_55523339,1,89,0.07333549449541425,2.6843652187189866,0.12488404008393876,4.160739303138192
chr21_43484649_43944137,21,2695,0.1434801833956635,1.9809445199038758,0.12507521656377232,4.157679980276143
chr19_14913949_15034235,19,2468,0.1275347886552014,2.103713080168776,0.12549363214867318,4.151000523097636
chr9_129874601_131489732,9,1277,0.1253438292665394,2.121796531193373,0.12558445660960973,4.149553571428578
chr13_41384251_42045671,13,1731,0.15099984640268593,1.9278042209250115,0.1262260601901077,4.139361702127627
chr17_52471697_52537392,17,2277,0.16455450157011103,1.838503467575131,0.1263672621817964,4.137125665084828
chr4_152569997_157221896,4,596,0.14277812041096827,1.9860502346121993,0.12671290936261353,4.131662615275426
chr10_3183516_4945256,10,1293,0.1879268867552692,1.700846366145354,0.12684087716405362,4.12964382763974
chr23_122417938_131366673,23,2817,0.12046084443687918,2.1632877419354837,0.127531367430829,4.118785851152117
chr6_62663640_63048821,6,789,0.11498363770738305,2.2119216277317255,0.12796194563667806,4.1120447179565875
chr8_39962335_40121328,8,1084,0.1554161454643508,1.8978397664612385,0.12850796770831846,4.103528742113838
chr4_24224491_26261405,4,508,0.17497237921245903,1.774830486872292,0.12869086251623324,4.100684330440845
chr17_35286565_35336158,17,2185,0.09446093653364103,2.4179087284005316,0.12890063770022883,4.09742684360306
chr4_157228097_162174965,4,597,0.13871943852126223,2.0160784313725486,0.12931215268773147,4.091052018633523
chr17_20891730_20949831,17,2097,0.20437251530635842,1.6140880372863804,0.12932447158411486,4.090861498108019
chr12_37995224_38184617,12,1633,0.10580303937517085,2.299001852995676,0.1296418097499863,4.085959881989094
chr1_55559966_56093730,1,90,0.09159672870905113,2.450244851629642,0.12965623155371414,4.085737407439418
chr2_98472519_101487776,2,322,0.13563726558030945,2.039487179487179,0.13073988760113295,4.069091041021685
chr8_35453083_35676140,8,1054,0.4343142806139412,0.8411985898942417,0.13099618892124318,4.065174096816845
chr20_8811572_9761862,20,2557,0.1059091005824614,2.29795243189861,0.13125291426648458,4.061258347643574
chr3_88671596_89473678,3,431,0.1349623354902226,2.0446856305701377,0.13130816243155205,4.060416666666673
chr16_47641974_47668511,16,1993,0.13233181659216398,2.06520282040647,0.13137834167529427,4.059348027900467
chr8_32625061_32786232,8,1046,0.20884663371331744,1.5917165354330707,0.1320607932715396,4.048985814662575
chr8_32567438_32617200,8,1045,0.20884663371331744,1.5917165354330707,0.1320607932715396,4.048985814662575
chr11_114680825_118110180,11,1585,0.06555284075473247,2.802899803536347,0.1322263997639592,4.0464793517168305
chr8_117915188_119933236,8,1162,0.14987115852277008,1.9356058890147227,0.13233173557047923,4.044886721621322
chr4_119714411_119812578,4,580,0.13389634094732394,2.0529504327301344,0.13233711654996144,4.044805397665899
chr12_117482117_118187418,12,1699,0.12992884014473938,2.0843123759099935,0.1324001211587604,4.043853440766541
chr19_20422576_20493401,19,2481,0.12385209390645158,2.134294385432474,0.13260245809621174,4.040799327446748
chr6_12512986_14535258,6,739,0.25172662473932605,1.399215155615697,0.13291053490957624,4.0361580939141355
chr8_32418860_32553445,8,1044,0.27227648686691286,1.318542099576095,0.13342130633865273,4.028486881146139
chr17_76705088_77000835,17,2376,0.09332829745498203,2.4305747126436783,0.13360050551951813,4.025802468116043
chr1_13520352_15852641,1,32,0.17497237921245903,1.774830486872292,0.1337025938147871,4.024274789604469
chr11_89400624_89482692,11,1574,0.09147801174693623,2.4516073147256976,0.13415714960553582,4.017486815849464
chr12_125830721_127205204,12,1702,0.13897444900596861,2.0141654906991664,0.13485407365396954,4.007124042145548
chr17_73165986_73645820,17,2366,0.0636933770160578,2.8333478092283824,0.13504056825209487,4.00436008023078
chr17_36686013_36857537,17,2199,0.4669887207444182,0.7674589642448145,0.13510253290669197,4.003442571615265
chr14_34765550_35332809,14,1812,0.12382251430571184,2.1345437558393026,0.13515111767072036,4.002723472880457
chr11_77295422_77867327,11,1556,0.11085548914327414,2.2501659125188533,0.13556823078972255,3.996560434273258
chr18_6532535_6784144,18,2399,0.1505842603479008,1.9306698728959129,0.13588229599485074,3.9919324772162317
chr6_151923886_152073221,6,876,0.2471997415995781,1.417889182058048,0.1362399445070399,3.986675299890925
chr14_57601882_59282484,14,1838,0.09723720511492373,2.38750666429714,0.1363225031558642,3.9854637074348545
chr4_186810460_186843576,4,606,0.2779770886032153,1.2972626755652952,0.13638905495343587,3.984487558138445
chr6_126550_142586,6,717,0.14555505091221405,1.9660028721876497,0.13654311218396345,3.9822297480971494
chr20_61439887_61785766,20,2654,0.1050839973746805,2.306144842721287,0.13686537285530456,3.9775150323774526
chr13_47948924_51937853,13,1735,0.15957205403698047,1.8704253544620522,0.1368710146859738,3.9774325905695402
chr21_35266227_36466945,21,2685,0.13626225739404182,2.034696852567642,0.1372390016198146,3.9720626714419063
chr3_69736891_71096721,3,408,0.14798779751761126,1.9487584650112872,0.13762743211149955,3.9664100241545586
chr5_725942_745859,5,619,0.16831305479346392,1.81506899724011,0.13818299439197704,3.9583528518584212
chr1_60048731_60931948,1,97,0.1704891952795022,1.8017437452615623,0.1389722343740322,3.946962237018957
chr17_43675198_43786656,17,2229,0.3269915614037868,1.1308021390374337,0.13942544049443417,3.9404505946934654
chr2_132067307_132196569,2,341,0.13865416306185827,2.016568666935159,0.13946801489421626,3.93983997584544
chr17_19724453_19825648,17,2091,0.17353606345695274,1.783375541769355,0.13947596338726514,3.9397259960692854
chr17_19833631_20159997,17,2092,0.17353606345695274,1.783375541769355,0.13947596338726514,3.9397259960692854
chr17_35696930_35849697,17,2193,0.23548383127863654,1.4678881118881126,0.13995605822642007,3.9328535509031126
chr4_182828885_186804557,4,605,0.16060712099842106,1.8637108834117972,0.1399870045582664,3.932411370530225
chr2_147413433_147652606,2,347,0.13884029542520784,2.015171385991059,0.13999814627935697,3.9322521946444593
chr4_81744_90787,4,492,0.18497666620942643,1.7172272437937621,0.14010488175041258,3.930727962979096
chr19_36288875_36863686,19,2496,0.14676367924517247,1.9573991031390139,0.14062161449457322,3.92336516203702
chr12_38208886_39136437,12,1634,0.14097838477947008,1.9992566563049055,0.1406675509724235,3.9227119342003576
chr6_32718991_32728487,6,764,0.12168329411143754,2.1527415143603132,0.14105818215326388,3.9171656686626735
chr6_148877116_148912262,6,871,0.1629498694626397,1.8486751849361125,0.14250198452758672,3.8967987057220483
chr8_115852788_116921245,8,1160,0.15603717229198358,1.893695952023988,0.142790280654572,3.892756588072146
chr6_1436117_1512043,6,730,0.17220341278137533,1.7913686685607912,0.14287999646429728,3.8915003731998166
chr8_37896364_38162018,8,1069,0.21345733634260894,1.5691681415929204,0.14303043910539368,3.889395620994026
chr1_58829706_59938549,1,95,0.1350376248009819,2.0441044234952863,0.14323541008159732,3.8865315558348197
chr19_32545047_32939756,19,2491,0.16608961276071302,1.828866749688668,0.14325508363418032,3.8862568723385715
chr6_11346965_12462252,6,738,0.24065351163289156,1.4455199374511334,0.14328622172542382,3.8858221972563594
chr6_9450338_11338185,6,737,0.24065351163289156,1.4455199374511334,0.14328622172542382,3.8858221972563594
chr13_56602818_56610886,13,1740,0.14140363140518336,1.9961207438684758,0.14379337235644393,3.8787558481454933
chr11_63611130_63816734,11,1485,0.2481807751047603,1.4138128249566724,0.1444096383359002,3.8702026145447834
chr8_40137595_40540201,8,1086,0.13399490369754524,2.052183449651047,0.1445448112399391,3.8683314142348717
chr10_31047787_31264972,10,1313,0.14913060376563572,1.9407573687292599,0.1454296017512545,3.8561262924370037
chr20_47728486_47873006,20,2621,0.08483507587315539,2.530869285254347,0.1455940597239825,3.8538658853017167
chr1_120405944_120737345,1,175,0.21493498310392803,1.5620468557336622,0.1460628978041622,3.8474358863332343
chr20_12278907_12478772,20,2559,0.11986517088253569,2.1684663404757902,0.1461221370697594,3.846624903437625
chr2_44073585_44107287,2,296,0.151534431338128,1.924129832431719,0.14674953935556947,3.8380559185056615
chr20_42028367_43273364,20,2613,0.1215369609243401,2.1539982378854625,0.14699739585781366,3.8346808152265726
chr4_4360195_8850748,4,504,0.1890000611973945,1.6949526650239921,0.14735015759897907,3.829887000487335
chr4_15384438_24218777,4,507,0.1890000611973945,1.6949526650239921,0.14735015759897907,3.829887000487335
chr6_2851182_4639919,6,732,0.19487809898879518,1.663265447612445,0.14839971578871744,3.815691726842117
chr11_77212743_77275058,11,1555,0.15239834502371016,1.9182197273456283,0.14872074263249302,3.811369884173953
chr11_12983832_14255839,11,1417,0.22800743336824397,1.5011396883067212,0.14899300208018593,3.807711880088806
chr18_138963_467510,18,2387,0.24755683253692803,1.4164035018534582,0.14899853710723482,3.80763758231425
chr2_180223718_187349250,2,356,0.14991381330153042,1.9353099637368332,0.15022628244780528,3.791225143903638
chr17_77012812_77405218,17,2377,0.15557917349966394,1.896750324830746,0.15073430399564233,3.7844731364550768
chr20_40075620_41349749,20,2609,0.16863393177011912,1.8130931429520172,0.15191150646672974,3.768914243949197
chr1_63746181_64381618,1,103,0.1808191781836019,1.7407698050601406,0.15254198260069904,3.760630850158603
chr23_83340047_88078465,23,2799,0.14879428795735056,1.9431054906355045,0.1525580345671057,3.7604204015775706
chr6_7879466_9392103,6,736,0.1957741980108316,1.6585206258890475,0.15280620233603942,3.7571696237381422
chr6_6356121_7863271,6,735,0.1957741980108316,1.6585206258890475,0.15280620233603942,3.7571696237381422
chr14_34090931_34754302,14,1811,0.08855638153598437,2.485718701700154,0.15305614734069534,3.753900897651958
chr10_7653937_9348858,10,1296,0.29038417361324464,1.2524487978628676,0.15394798985930636,3.742280923595676
chr10_9727172_14033998,10,1299,0.2735485904061473,1.3137543859649123,0.15406661594659182,3.7407403980372833
chr18_46023418_47316297,18,2426,0.1345556186749952,2.0478310750667585,0.154642535062239,3.7332781018027656
chr17_21393584_21442476,17,2100,0.32057407080814,1.1510894256918893,0.15531298218848574,3.7246259161237902
chr1_29088543_30687222,1,57,0.1355114280033218,2.0404544013526364,0.15542687995674162,3.723159766624073
chr14_48586397_48763420,14,1826,0.1614149538893019,1.8585010922534022,0.15561248390065713,3.720772879464281
chr6_29939288_29950805,6,752,0.20204017400993585,1.6259492498610852,0.15622179576387651,3.712957027540372
chr14_21518235_22000194,14,1789,0.15602138829314915,1.8938010624656543,0.15662240793997467,3.7078348307365867
chr14_102754037_103609874,14,1863,0.2087021228302634,1.5924314442413163,0.1566730515212918,3.707188238770712
chr20_55279536_55296265,20,2637,0.16611936496815405,1.8286808783458883,0.1579159649214685,3.691384510065098
chr1_21483025_21545437,1,44,0.18913607393391865,1.6942081447963804,0.15827414392904438,3.6868533226464084
chr4_4327213_4358339,4,503,0.14869386914421256,1.9438076545632972,0.1585698645243625,3.6831199942791804
chr21_35143936_35153895,21,2683,0.1576005163728756,1.8833385756009877,0.15857562167625647,3.683047382154523
chr4_3556852_3568531,4,499,0.22589401532066467,1.510741138560688,0.15864489462713624,3.6821738831414295
chr5_173739318_175537148,5,706,0.16214557202859767,1.8538121326825374,0.15885856806455328,3.679481963275571
chr17_26229215_26272399,17,2133,0.07400035876874275,2.6748413659481716,0.1594011290127474,3.67266285952119
chr18_47386120_48178655,18,2427,0.2123730084391688,1.5744259699129057,0.15954577716561377,3.67084878752386
chr14_48795558_49374177,14,1827,0.13329233191577197,2.057663255813953,0.1602181958407174,3.6624373375417565
chr1_52445317_53651141,1,87,0.13017794896378299,2.0823146629843796,0.1606970955737544,3.6564681599881386
chr4_917610_3551253,4,498,0.20798591938940003,1.59598204264871,0.16143892161008727,3.647256804435471
chr19_15632023_16680896,19,2471,0.16708454621747895,1.8226694473409792,0.16181816407865993,3.642564036241283
chr21_17408551_18006620,21,2665,0.15659406002717216,1.8899943965034176,0.16200801480061536,3.640218941791364
chr11_19570565_20098137,11,1423,0.19617378577636152,1.6564119601328902,0.16292722651619293,3.6289032819210716
